47,Acqua di Parma,Colonia Ambra Acqua di Parma for men,amber,130,musky,120,animalic,78,marine,59,salty,34,aromatic,32,100,54,31,20,21,17,45,24,41
48,Acqua di Parma,Colonia Ebano Acqua di Parma for men,woody,130,warm spicy,53,honey,52,balsamic,52,aromatic,46,,,46,100,40,33,60,26,60,60,46
49,Acqua di Parma,Colonia Intensa Oud Eau de Cologne Concentree Acqua di Parma for men,oud,130,leather,92,citrus,84,aromatic,47,animalic,46,fresh spicy,43,100,43,21,41,36,32,53,40,50
50,Acqua di Parma,Colonia Leather Eau de Cologne Concentrée Acqua di Parma for men,leather,130,citrus,104,woody,88,animalic,65,rose,41,smoky,39,100,35,12,35,37,20,41,38,38
51,Acqua di Parma,Colonia Mirra Acqua di Parma for men,balsamic,130,amber,83,smoky,78,fresh spicy,76,sweet,49,,,100,66,40,73,26,6,86,40,60
52,Acqua di Parma,Colonia Oud Acqua di Parma for men,woody,130,citrus,125,oud,114,leather,111,fresh spicy,72,,,100,49,23,36,38,20,40,40,45
53,Acqua di Parma,Colonia Quercia Acqua di Parma for men,aromatic,130,citrus,123,woody,109,fresh spicy,89,warm spicy,78,,,33,100,50,14,38,23,47,54,11
54,Acqua di Parma,Colonia Sandalo Concentrée  Acqua di Parma for men,citrus,130,aromatic,106,warm spicy,85,woody,75,balsamic,73,,,66,83,66,66,100,50,83,100,66
55,Acqua di Parma,Note di Colonia I Acqua di Parma for women and men,citrus,130,floral,120,fresh spicy,111,woody,109,aromatic,101,,,100,37,25,25,62,50,37,62,37
56,Acqua di Parma,Note di Colonia II Acqua di Parma for women and men,citrus,130,woody,81,fresh spicy,72,warm spicy,58,aromatic,47,,,66,83,16,16,66,33,83,100,66
57,Acqua di Parma,Note di Colonia III Acqua di Parma for women and men,balsamic,130,smoky,65,aromatic,48,woody,46,amber,40,,,100,27,9,18,9,9,18,18,9
58,Acqua di Parma,Note di Colonia IV Acqua di Parma for women and men,citrus,130,balsamic,114,white floral,59,sweet,56,amber,53,patchouli,53,1,1,1,100,1,1,100,100,100
59,Acqua di Portofino,Acqua di Portofino Acqua di Portofino for women and men,aromatic,130,fresh spicy,89,citrus,69,white floral,41,woody,37,green,36,80,70,20,10,100,100,40,80,30
60,Acqua di Portofino,Acqua di Portofino Uomo Acqua di Portofino for men,fresh spicy,130,floral,107,woody,84,soft spicy,64,aromatic,57,,,100,50,1,100,100,100,100,100,100
61,Acqua di Portofino,Borgo Acqua di Portofino for women,white floral,130,patchouli,76,citrus,42,warm spicy,38,cherry,34,sweet,33,1,100,25,25,25,25,25,25,1
