18,Abdul Karim Al Faransi,Baghdad Abdul Karim Al Faransi for women and men,warm spicy,130,woody,113,rose,94,balsamic,44,powdery,38,,,100,50,37,100,62,25,62,37,
19,Abdul Karim Al Faransi,Jakarta Abdul Karim Al Faransi for men,woody,130,rose,51,amber,43,leather,43,balsamic,39,animalic,39,66,33,100,66,100,66,100,100,
20,Abdul Karim Al Faransi,Mukhallat Al Farisi Abdul Karim Al Faransi for men,woody,130,warm spicy,129,balsamic,48,leather,48,sweet,48,powdery,45,66,16,100,33,33,1,1,16,
21,Abdul Karim Al Faransi,Mukhallat At-Tabari Abdul Karim Al Faransi for men,rose,130,patchouli,87,floral,77,oud,76,woody,75,,,33,100,16,50,16,1,33,16,
22,Abdul Karim Al Faransi,Mukhallat Bushi Sensei Abdul Karim Al Faransi for women and men,woody,130,green,101,tropical,91,aquatic,52,fresh,48,floral,45,100,1,1,22,22,22,11,55,
23,Abdul Karim Al Faransi,Mukhallat di Corleone Abdul Karim Al Faransi for men,coffee,130,citrus,130,warm spicy,117,woody,98,balsamic,68,oud,65,100,40,20,20,100,80,40,80,
24,Abdul Karim Al Faransi,Mukhallat Thai-Zone Abdul Karim Al Faransi for men,woody,130,green,79,earthy,19,,,,,,,100,1,1,1,50,50,1,50,
25,Abdul Karim Al Faransi,RBX 59 Abdul Karim Al Faransi for men,amber,130,floral,130,woody,108,sweet,104,balsamic,98,,,100,14,1,42,57,28,42,42,
26,Abdul Karim Al Faransi,Sheikh Al Faransi Abdul Karim Al Faransi for men,amber,130,sweet,82,animalic,70,oud,56,floral,53,woody,50,100,30,80,90,30,10,60,30,
27,Abdul Karim Al Faransi,Singapore Abdul Karim Al Faransi for men,woody,130,green,72,fresh spicy,61,white floral,48,oud,48,,,100,1,20,20,20,20,20,20,
28,Abdul Karim Al Faransi,Bosaso Abdul Karim Al Faransi for women and men,fruity,130,tropical,111,sweet,89,ozonic,42,marine,40,,,50,100,1,50,50,100,50,100,
29,Abdul Karim Al Faransi,Bushra Abdul Karim Al Faransi for women and men,citrus,130,caramel,78,fresh,57,sweet,31,green,29,oud,26,1,100,1,1,33,33,1,33,
30,Abdul Karim Al Faransi,Caribbean Musk Abdul Karim Al Faransi for women and men,floral,130,fresh,90,tropical,87,vanilla,83,sweet,78,fruity,74,100,1,1,1,66,100,1,100,
31,Abdul Karim Al Faransi,Juwayriya Abdul Karim Al Faransi for women and men,sweet,130,fruity,98,musky,32,gourmand,0,,,,,100,1,1,1,100,100,100,100,
32,Abdul Karim Al Faransi,Kayseri Abdul Karim Al Faransi for women and men,rose,130,ozonic,114,aquatic,98,fresh,65,fruity,49,,,100,25,1,1,100,100,50,100,
33,Abdul Karim Al Faransi,Mukhallat Jamaiki Abdul Karim Al Faransi for women and men,tropical,130,woody,90,aquatic,84,musky,58,sweet,52,floral,51,50,50,50,1,100,100,1,50,
34,Abdul Karim Al Faransi,Musk Massilia No.2 Abdul Karim Al Faransi for women and men,aromatic,130,fresh spicy,104,floral,100,sweet,98,honey,74,,,66,100,33,1,66,66,66,66,
35,Abdul Karim Al Faransi,Roots Abdul Karim Al Faransi for women and men,amber,130,musky,111,woody,111,aromatic,78,green,67,earthy,61,100,1,1,1,1,1,1,1,
36,Abdul Karim Al Faransi,Tahiti Abdul Karim Al Faransi for women and men,vanilla,130,powdery,104,woody,91,coconut,91,balsamic,64,,,75,1,1,25,75,50,25,100,
37,Abdul Karim Al Faransi,Wasima Abdul Karim Al Faransi for women and men,sweet,130,fruity,100,musky,87,cherry,87,cinnamon,87,,,100,1,1,1,100,100,50,100,
38,Abdul Karim Al Faransi,Imperial Asiatic Musk Abdul Karim Al Faransi for women and men,woody,130,musky,78,balsamic,65,powdery,55,amber,52,green,52,100,25,1,25,50,50,25,50,
39,Abdul Karim Al Faransi,Imperial Desire Abdul Karim Al Faransi for women and men,powdery,130,woody,85,musky,75,floral,73,amber,59,,,100,25,1,25,25,1,25,25,
40,Abdul Karim Al Faransi,Musk Abiyad Deluxe Abdul Karim Al Faransi for women and men,woody,130,powdery,118,musky,111,balsamic,91,white floral,74,floral,71,100,50,1,100,100,100,100,100,
41,Abdul Karim Al Faransi,Musk Abiyad Optimum Abdul Karim Al Faransi for women and men,musky,130,amber,64,soft spicy,36,powdery,21,floral,17,vanilla,15,100,1,100,1,1,1,1,1,
42,Abdul Karim Al Faransi,Musk Al-Qurtubi Abdul Karim Al Faransi for women and men,floral,130,citrus,82,honey,49,green,33,sweet,25,aromatic,25,100,60,1,1,40,40,40,40,
43,Abdul Karim Al Faransi,Musk Aswad Abdul Karim Al Faransi for men,woody,130,musky,130,sweet,104,amber,91,honey,78,,,66,50,1,100,1,1,83,16,
44,Abdul Karim Al Faransi,Musk Dulcedinis Abdul Karim Al Faransi for women and men,powdery,130,woody,78,sweet,70,amber,60,musky,52,vanilla,52,33,33,1,66,100,100,66,100,
45,Abdul Karim Al Faransi,Musk Tahara Al Faransi Abdul Karim Al Faransi for women and men,musky,130,nutty,121,woody,116,citrus,88,rose,78,,,100,71,1,57,57,57,42,71,
46,Abdul Karim Al Faransi,Musk Tahara Monoi Abdul Karim Al Faransi for women and men,musky,130,floral,92,vanilla,72,powdery,22,aquatic,22,,,100,25,1,25,25,1,25,1,
47,Abdul Karim Al Faransi,Musk Tahara Yemeni Abdul Karim Al Faransi for women and men,musky,130,floral,42,powdery,34,honey,33,sweet,33,fruity,33,100,1,1,100,100,100,100,100,
48,Abdul Karim Al Faransi,Musk Warda No. 3 Abdul Karim Al Faransi for women and men,rose,130,musky,74,floral,73,aquatic,37,ozonic,30,,,50,100,1,50,100,50,50,100,
49,Abdul Karim Al Faransi,Royal White Musk Abdul Karim Al Faransi for women and men,musky,130,woody,117,powdery,93,rose,91,balsamic,82,,,100,50,1,50,83,83,50,66,
50,Abdul Karim Al Faransi,Bakhoor Hindi Abdul Karim Al Faransi for women and men,sweet,130,fruity,91,floral,87,musky,87,sour,35,,,100,100,100,1,100,100,1,1,
51,Abdul Karim Al Faransi,Bassam Abdul Karim Al Faransi for men,woody,130,floral,117,rose,65,honey,65,green,65,,,1,100,1,1,1,1,1,1,
52,Abdul Karim Al Faransi,Habibati Abdul Karim Al Faransi for women and men,floral,130,powdery,124,vanilla,93,musky,93,woody,74,,,100,100,1,1,66,66,1,66,
53,Abdul Karim Al Faransi,Hayati Abdul Karim Al Faransi for women and men,citrus,130,woody,100,sweet,100,white floral,85,powdery,85,honey,77,100,100,1,1,1,1,50,1,
54,Abdul Karim Al Faransi,Hind Abdul Karim Al Faransi for women and men,woody,130,warm spicy,87,rose,87,powdery,81,amber,78,balsamic,76,100,50,1,60,70,10,70,60,
55,Abdul Karim Al Faransi,Istanbul Abdul Karim Al Faransi for women and men,warm spicy,130,rose,127,fruity,61,leather,61,tobacco,46,,,75,100,1,25,100,1,100,75,
56,Abdul Karim Al Faransi,Mukhallat Al Andalus Abdul Karim Al Faransi for women and men,warm spicy,130,floral,80,rose,72,musky,48,leather,39,,,100,100,1,1,100,1,100,100,
57,Abdul Karim Al Faransi,Muqdisho Xamar Abdul Karim Al Faransi for women and men,woody,130,green,84,balsamic,59,aromatic,36,earthy,28,amber,25,100,1,1,1,66,33,1,66,
58,Abdul Karim Al Faransi,Sultan Abdul Karim Al Faransi for women and men,citrus,130,woody,127,floral,102,balsamic,89,powdery,76,,,50,100,50,1,50,50,1,50,
59,Abdul Karim Al Faransi,Sundus Abdul Karim Al Faransi for women and men,rose,130,musky,108,woody,76,amber,76,balsamic,68,white floral,65,100,50,1,50,1,1,50,33,
60,Abdul Karim Al Faransi,Dehn al Oud Cambodi Abdul Karim Al Faransi for men,oud,130,woody,100,fruity,35,fresh spicy,26,sweet,18,,,100,66,33,33,33,1,33,66,
61,Abdul Karim Al Faransi,Oud Hindi Abdul Karim Al Faransi for men,balsamic,130,leather,104,woody,104,honey,104,animalic,63,,,100,40,20,40,20,1,20,20,
62,Abdul Karim Al Faransi,Oud Thai Classic Abdul Karim Al Faransi for men,balsamic,130,smoky,104,woody,91,warm spicy,53,earthy,27,,,100,1,1,1,1,1,1,1,
63,Abdul Karim Al Faransi,Safeer Al Oud Abdul Karim Al Faransi for men,green,130,woody,65,sweet,65,aromatic,46,fresh spicy,33,,,1,1,1,1,1,1,1,1,
64,Abdul Karim Al Faransi,Wild Oud Cambodi Abdul Karim Al Faransi for men,sweet,130,honey,65,woody,65,fruity,43,floral,20,,,1,100,1,1,1,1,1,1,
66,Abdul Samad Al Qurashi,Al Ghar Abdul Samad Al Qurashi for women and men,oud,130,woody,107,powdery,80,rose,77,balsamic,75,,,100,50,50,100,75,75,75,75,
67,Abdul Samad Al Qurashi,Al Maqam Blend Abdul Samad Al Qurashi for women and men,floral,130,amber,105,oud,105,fresh,104,warm spicy,89,woody,87,100,40,20,60,40,20,40,80,
68,Abdul Samad Al Qurashi,Al Widad Abdul Samad Al Qurashi for women and men,floral,130,musky,73,amber,73,woody,73,fresh,58,,,1,100,1,1,1,1,1,1,
69,Abdul Samad Al Qurashi,Aqua Abdul Samad Al Qurashi for women,marine,130,amber,74,aromatic,74,salty,49,animalic,30,,,1,1,1,1,1,1,1,1,
70,Abdul Samad Al Qurashi,Blue Kenam Abdul Samad Al Qurashi for men,oud,130,fresh spicy,27,balsamic,1,woody,1,,,,,100,1,100,1,1,1,1,1,
71,Abdul Samad Al Qurashi,Dehn Oud Ateequ Abdul Samad Al Qurashi for women and men,oud,130,fresh spicy,26,balsamic,0,woody,0,,,,,100,90,10,70,20,10,50,30,
72,Abdul Samad Al Qurashi,Dhen Al Oud Safa Abdul Samad Al Qurashi for women and men,oud,130,fresh spicy,26,balsamic,0,woody,0,,,,,1,1,1,1,1,1,1,1,
73,Abdul Samad Al Qurashi,Floral-Fruity Rhythm Abdul Samad Al Qurashi for women,floral,130,white floral,130,fruity,65,sweet,33,animalic,26,sour,26,1,1,1,100,100,100,100,100,
74,Abdul Samad Al Qurashi,Ibraheem Abdul Samad Al Qurashi for women,white floral,130,animalic,59,yellow floral,46,amber,40,sweet,30,,,100,100,1,1,1,1,1,1,
75,Abdul Samad Al Qurashi,Khaltat Al Haram Abdul Samad Al Qurashi for women,floral,130,sweet,49,powdery,35,white floral,28,musky,28,yellow floral,28,100,71,1,42,42,28,42,42,
76,Abdul Samad Al Qurashi,Khasab Al Oud Abdul Samad Al Qurashi for women and men,oud,130,fresh spicy,26,balsamic,0,woody,0,100,36,,,,,20,60,40,12,28,40,
77,Abdul Samad Al Qurashi,Kunouz Abdul Samad Al Qurashi for women and men,aromatic,130,green,130,woody,111,fresh spicy,104,floral,78,,,1,1,1,1,1,1,1,1,
78,Abdul Samad Al Qurashi,Magic of the Orient - Pure Agarwood Oil Abdul Samad Al Qurashi for women and men,oud,130,fresh spicy,26,balsamic,0,woody,0,,,,,100,100,1,66,33,33,33,33,
79,Abdul Samad Al Qurashi,Magic of the Orient - Royal Amber Abdul Samad Al Qurashi for women and men,amber,130,animalic,52,balsamic,26,powdery,20,marine,13,,,1,100,50,50,50,50,50,100,
81,Abdul Samad Al Qurashi,Maleeh Al Aoud Blend Abdul Samad Al Qurashi for women and men,oud,130,fresh spicy,26,balsamic,0,woody,0,,,,,66,33,33,100,33,1,33,33,
82,Abdul Samad Al Qurashi,Malik Al Atoor Abdul Samad Al Qurashi for women and men,oud,130,amber,93,rose,56,animalic,37,fresh spicy,26,powdery,25,50,50,1,100,1,1,1,50,
83,Abdul Samad Al Qurashi,Musk Al Ajeeb Abdul Samad Al Qurashi for women and men,musky,130,amber,130,floral,84,oud,61,animalic,52,,,100,10,10,60,20,1,50,50,
84,Abdul Samad Al Qurashi,Pure Oriental Abdul Samad Al Qurashi for women,warm spicy,130,white floral,111,soft spicy,39,animalic,22,floral,0,amber,0,1,33,1,66,100,100,66,66,
85,Abdul Samad Al Qurashi,Rouh Al Aoud Abdul Samad Al Qurashi for women and men,oud,130,fresh spicy,26,balsamic,0,woody,0,,,,,100,53,1,53,53,46,61,61,
1,Abel,Cobalt Amber Abel for women and men,balsamic,130,amber,126,warm spicy,116,cacao,108,aromatic,94,,,100,100,1,100,100,100,100,50,
2,Abel,Golden Neroli Abel for women and men,woody,130,white floral,104,yellow floral,70,balsamic,65,powdery,63,citrus,62,100,1,1,1,100,100,1,100,
3,Abel,Grey Labdanum Abel for women and men,patchouli,130,balsamic,96,citrus,95,amber,90,warm spicy,65,,,100,25,1,25,1,25,25,50,
4,Abel,Red Santal Abel for women and men,fresh spicy,130,warm spicy,71,woody,71,balsamic,49,powdery,44,,,66,1,1,100,33,33,66,66,
5,Abel,Tonic Abel for women and men,green,130,aromatic,81,woody,62,citrus,54,fresh spicy,38,,,100,50,1,1,50,1,50,50,
6,Abel,Vintage`13 Abel for women and men,fresh spicy,130,woody,98,aromatic,66,warm spicy,64,herbal,44,,,33,33,1,33,100,100,100,66,
7,Abel,White Vetiver Abel for women and men,green,130,woody,90,aromatic,90,citrus,69,fresh spicy,62,,,100,33,1,1,33,33,33,33,
8,Abercrombie & Fitch,AbercrombieHOT Abercrombie & Fitch for men,ozonic,130,aquatic,116,coconut,72,amber,63,green,58,,,55,100,33,11,33,88,33,100,
9,Abercrombie & Fitch,Batch No. 46 Abercrombie & Fitch for men,musky,130,woody,15,amber,15,animalic,9,powdery,2,salty,2,100,75,25,1,25,25,25,25,
10,Abercrombie & Fitch,Blushed Abercrombie & Fitch for women,vanilla,130,citrus,122,sweet,50,white floral,49,powdery,39,rose,39,66,33,33,33,100,100,66,100,
11,Abercrombie & Fitch,Classic Abercrombie & Fitch for women,citrus,130,white floral,70,green,32,aromatic,24,terpenic,18,,,78,100,39,17,47,21,21,56,
12,Abercrombie & Fitch,Colden Abercrombie & Fitch for men,fresh spicy,130,citrus,48,musky,34,amber,34,aromatic,14,animalic,14,36,100,22,45,31,13,50,63,
13,Abercrombie & Fitch,Endeavor Abercrombie & Fitch for men,citrus,130,leather,65,aromatic,39,animalic,33,fresh spicy,33,green,33,75,100,1,25,50,50,50,50,
14,Abercrombie & Fitch,Ezra Abercrombie & Fitch for women,floral,130,fresh,64,fruity,57,rose,52,fresh spicy,33,musky,33,100,87,31,12,37,18,12,50,
15,Abercrombie & Fitch,Fierce Abercrombie & Fitch for men,woody,130,aromatic,106,citrus,73,fresh spicy,62,musky,58,green,54,100,58,23,26,50,40,38,62,
16,Abercrombie & Fitch,Fierce Blue Abercrombie & Fitch for men,aromatic,130,marine,124,woody,89,amber,59,fresh spicy,47,salty,47,1,50,1,1,1,50,1,100,
17,Abercrombie & Fitch,Fierce Confidence Abercrombie & Fitch for men,citrus,130,fresh spicy,116,aromatic,105,woody,89,amber,87,fruity,82,100,9,1,1,27,27,36,54,
18,Abercrombie & Fitch,Fierce for Her Abercrombie & Fitch for women,woody,130,marine,81,floral,65,fresh,52,rose,33,salty,33,75,100,1,1,1,1,1,50,
19,Abercrombie & Fitch,Fierce Icon Abercrombie & Fitch for men,fresh spicy,130,citrus,77,aromatic,23,floral,12,green,8,powdery,8,100,100,75,25,75,75,50,75,
20,Abercrombie & Fitch,Fierce Intense Abercrombie & Fitch for men,musky,130,ozonic,88,aromatic,84,aquatic,79,marine,66,,,100,33,22,33,88,66,77,66,
21,Abercrombie & Fitch,First Instinct Abercrombie & Fitch for men,ozonic,130,aquatic,105,musky,87,aromatic,68,fresh,62,,,83,100,26,8,72,70,17,73,
22,Abercrombie & Fitch,First Instinct for Her Abercrombie & Fitch for women,floral,130,sweet,126,amber,87,balsamic,81,citrus,81,,,33,100,25,3,40,29,18,44,
23,Abercrombie & Fitch,Wakely Abercrombie & Fitch for women,citrus,130,sweet,96,white floral,75,fresh,65,amber,41,,,100,82,25,21,67,53,32,71,
24,Abercrombie & Fitch,Woods Abercrombie & Fitch for men,aromatic,130,musky,118,citrus,118,woody,92,warm spicy,79,fresh spicy,76,100,33,16,50,66,66,83,33,
25,Abercrombie & Fitch,Woods 2010 Edition Abercrombie & Fitch for men,aromatic,130,woody,74,fresh spicy,63,floral,47,green,44,earthy,41,91,100,24,56,24,13,35,54,
28,Abercrombie & Fitch,8 Abercrombie & Fitch for women,citrus,130,vanilla,85,floral,81,musky,81,powdery,63,,,100,61,15,47,14,28,28,60,
29,Abercrombie & Fitch,8 Always Pretty Abercrombie & Fitch for women,woody,130,floral,130,white floral,130,balsamic,91,powdery,79,,,100,50,1,1,50,50,1,50,
1,Abinoam,Beleza Abinoam for women and men,powdery,130,woody,109,musky,109,vanilla,109,balsamic,76,floral,76,100,1,1,1,1,100,1,100,
2,Abinoam,Cobice Abinoam for women and men,leather,130,patchouli,98,woody,91,fruity,78,animalic,65,earthy,65,1,1,1,1,1,100,1,100,
3,Abinoam,Corazon Abinoam for women and men,green,130,white floral,111,amber,93,floral,93,ozonic,65,animalic,60,100,1,1,1,1,1,100,100,
4,Abinoam,Desejo Abinoam for women and men,cacao,130,sweet,121,powdery,91,woody,91,white floral,87,vanilla,87,1,33,1,33,33,33,33,100,
5,Abinoam,Inveja Abinoam for women and men,white floral,130,tuberose,72,musky,62,animalic,43,floral,0,,,1,50,1,100,100,100,100,100,
6,Absolument Parfumeur,Absolument Absinthe Absolument Parfumeur for women,green,130,aromatic,76,fresh spicy,75,citrus,74,floral,60,warm spicy,60,44,77,22,44,66,83,55,100,
7,Absolument Parfumeur,Absolument Femme Absolument Parfumeur for women,floral,130,citrus,106,warm spicy,99,fresh spicy,85,powdery,69,,,1,100,66,1,1,1,1,1,
8,Absolument Parfumeur,Absolument Homme Absolument Parfumeur for men,fresh spicy,130,warm spicy,111,woody,109,patchouli,105,balsamic,80,musky,74,85,85,14,100,57,57,85,71,
9,Absolument Parfumeur,Aqua di Aix  Absolument Parfumeur for women,warm spicy,130,aromatic,120,woody,98,balsamic,92,fresh spicy,78,,,1,100,1,100,1,1,100,1,
10,Absolument Parfumeur,La 13eme Note Femme Absolument Parfumeur for women,sweet,130,powdery,114,fruity,85,floral,79,vanilla,68,,,100,100,1,1,1,1,1,1,
11,Absolument Parfumeur,La Treizième Note Homme Absolument Parfumeur for men,fresh spicy,130,herbal,106,aromatic,104,warm spicy,78,bitter,74,,,33,100,1,66,100,1,100,100,
12,Absolument Parfumeur,Luxury Overdose Absolument Parfumeur for women and men,powdery,130,woody,76,sweet,58,herbal,48,soft spicy,45,,,33,33,1,100,66,1,100,66,
13,Acca Kappa,1869 Acca Kappa for men,leather,130,aromatic,128,ozonic,124,fresh spicy,120,warm spicy,93,aquatic,91,83,91,41,33,91,50,83,100,
14,Acca Kappa,1869 Eau de Parfum Acca Kappa for men,aromatic,130,fresh spicy,93,woody,79,warm spicy,70,green,51,,,80,80,20,1,80,60,40,100,
15,Acca Kappa,Black Pepper & Sandalwood Acca Kappa for women and men,warm spicy,130,woody,111,fresh spicy,97,balsamic,68,powdery,42,,,100,94,31,57,31,21,68,63,
16,Acca Kappa,Blue Lavender Acca Kappa for women,aromatic,130,fresh spicy,104,floral,74,woody,71,balsamic,34,powdery,33,1,100,14,57,28,28,71,42,
17,Acca Kappa,Calycanthus Acca Kappa for women,white floral,130,sweet,74,fresh,56,floral,55,citrus,52,,,84,71,28,37,78,56,31,100,
18,Acca Kappa,Cedro Acca Kappa for men,woody,130,citrus,112,aromatic,94,warm spicy,72,green,45,,,63,100,27,36,90,63,54,63,
19,Acca Kappa,Fior d'Aqua Acca Kappa for women and men,citrus,130,white floral,118,floral,80,balsamic,76,warm spicy,54,patchouli,49,1,1,1,100,100,100,100,100,
20,Acca Kappa,Giallo Elicriso Acca Kappa for men,woody,130,fresh spicy,78,citrus,73,aquatic,62,green,52,aromatic,47,100,66,1,33,33,66,66,100,
21,Acca Kappa,Giardino Segreto Acca Kappa for women,rose,130,woody,108,warm spicy,95,aromatic,69,musky,67,yellow floral,67,100,80,20,20,1,20,60,60,
22,Acca Kappa,Glicine Acca Kappa for women,floral,130,fresh,98,woody,90,powdery,70,citrus,65,balsamic,63,100,90,20,30,60,50,40,60,
23,Acca Kappa,Green Mandarin Acca Kappa for women and men,citrus,130,green,104,aromatic,82,fresh spicy,80,woody,42,,,37,12,75,12,25,87,25,100,
24,Acca Kappa,Hibiscus Acca Kappa for women,floral,130,citrus,37,fresh spicy,36,amber,23,aquatic,16,powdery,16,25,100,37,1,75,87,12,87,
25,Acca Kappa,Idillio Acca Kappa for women and men,woody,130,balsamic,78,amber,65,patchouli,65,warm spicy,59,powdery,55,100,1,1,66,66,1,66,66,
26,Acca Kappa,LiboCedro Acca Kappa for men,woody,130,aromatic,121,herbal,90,citrus,78,warm spicy,66,soft spicy,61,66,100,33,1,66,1,33,66,
27,Acca Kappa,Mimosa Acca Kappa for women,floral,130,powdery,126,almond,76,sweet,76,yellow floral,67,,,50,100,1,1,1,1,50,25,
28,Acca Kappa,Ode Acca Kappa for women and men,oud,130,rose,130,warm spicy,83,fresh spicy,59,leather,39,,,50,1,1,100,50,1,100,50,
1,Accendis,Accendis 0.1 Accendis for women and men,woody,130,rose,122,balsamic,79,herbal,54,warm spicy,42,green,41,100,100,1,100,1,1,100,100,
2,Accendis,Accendis 0.2 Accendis for women and men,balsamic,130,woody,76,amber,54,fresh spicy,39,oud,33,,,100,20,1,60,20,20,80,40,
3,Accendis,Aclus Accendis for women and men,woody,130,citrus,116,amber,116,musky,90,powdery,71,fresh spicy,66,100,100,1,33,66,33,33,66,
4,Accendis,Lucepura Accendis for women and men,aromatic,130,woody,124,balsamic,68,tobacco,62,musky,62,amber,62,1,1,1,1,100,1,100,100,
5,Accendis,Lucevera Accendis for women and men,fruity,130,woody,125,sweet,93,vanilla,93,patchouli,93,,,1,1,1,1,100,1,100,100,
6,Accessorize,A Scent Accessorize for women,fresh spicy,130,citrus,112,aromatic,75,woody,50,sweet,44,,,1,1,1,1,1,1,1,1,
7,Accessorize,Accessorize Accessorize for women,white floral,130,floral,122,citrus,102,fresh,77,rose,59,powdery,56,37,100,12,6,62,25,18,62,
8,Accessorize,Bliss Accessorize for women,citrus,130,fresh spicy,30,aromatic,10,terpenic,10,aldehydic,8,,,1,1,1,1,1,1,1,1,
9,Accessorize,Charm Accessorize for women,marine,130,amber,118,yellow floral,95,aromatic,71,herbal,60,,,1,1,1,1,1,1,1,1,
10,Accessorize,Enchanted Accessorize for women,sweet,130,powdery,57,cacao,46,woody,40,fruity,32,,,81,100,9,1,63,81,9,63,
11,Accessorize,Joy Accessorize for women,fruity,130,sweet,76,ozonic,69,aquatic,69,citrus,69,,,1,1,1,1,1,1,1,1,
12,Accessorize,Love Accessorize for women,citrus,130,warm spicy,65,fresh spicy,46,fresh,33,aromatic,20,,,50,100,1,1,1,1,1,1,
13,Accessorize,Lovelily Accessorize for women,sweet,130,floral,108,vanilla,107,musky,104,citrus,81,,,1,1,1,100,100,1,100,100,
14,Accessorize,Passion Accessorize for women,fruity,130,sweet,65,floral,65,warm spicy,65,sour,49,,,1,100,1,1,100,100,1,100,
15,Accessorize,Promise Accessorize for women,floral,130,white floral,123,fresh,94,citrus,91,fruity,75,powdery,71,1,100,1,1,1,1,1,1,
16,Accessorize,Rock Accessorize for women,fruity,130,white floral,74,tropical,67,citrus,67,aromatic,50,sweet,50,1,1,1,1,1,1,1,1,
17,Accessorize,Spirit Accessorize for women,citrus,130,sweet,72,fruity,59,woody,14,fresh,14,fresh spicy,14,1,1,1,1,1,1,1,1,
18,Accessorize,True Accessorize for women,citrus,130,warm spicy,87,fresh spicy,72,aromatic,52,musky,44,,,1,1,1,1,1,1,1,1,
19,Accord Parfait,Ambre & Lavande Accord Parfait for women and men,aromatic,130,amber,104,fresh spicy,104,floral,78,animalic,42,herbal,39,66,100,33,33,1,1,1,1,
20,Accord Parfait,Citron & Mandarine Accord Parfait for women and men,citrus,130,fresh,20,fresh spicy,20,green,12,terpenic,11,aromatic,10,100,33,1,1,1,33,1,33,
21,Accord Parfait,Heliotrope & Santal Accord Parfait for women and men,powdery,130,woody,127,floral,107,balsamic,89,vanilla,63,,,33,66,1,66,66,66,100,100,
22,Accord Parfait,Mirabelle & Gardenia Accord Parfait for women,white floral,130,fruity,95,sweet,80,animalic,26,sour,16,,,20,40,20,60,100,60,80,40,
23,Accord Parfait,Patchouli & Musc Blanc Accord Parfait for women and men,patchouli,130,musky,74,warm spicy,65,earthy,52,balsamic,39,,,14,100,85,42,42,42,42,42,
24,Accord Parfait,Rose & Neroli Accord Parfait for women,rose,130,citrus,88,white floral,81,narcotic,65,fresh,49,floral,46,1,100,50,1,50,1,1,50,
25,Accord Parfait,The Noir & Bergamote Accord Parfait for women and men,green,130,citrus,118,fresh spicy,71,ozonic,60,aromatic,36,fresh,36,1,100,100,1,1,1,1,1,
26,Ach. Brito,Agua de Colonia Antiga Ach. Brito for women and men,citrus,130,aromatic,89,fresh spicy,75,green,33,fresh,28,woody,27,33,1,1,100,100,66,66,100,
27,Ach. Brito,Lavanda Ach. Brito for men,aromatic,130,fresh spicy,117,floral,78,citrus,65,woody,57,,,62,50,1,25,100,87,37,87,
28,Acorelle,Absolu Fruits Acorelle for women,fruity,130,aquatic,124,vanilla,124,fresh,87,ozonic,87,sweet,87,1,100,1,1,1,1,1,1,
29,Acorelle,Absolu Tiaré Acorelle for women,white floral,130,vanilla,68,citrus,61,sweet,58,yellow floral,33,fruity,32,35,100,28,1,21,35,1,35,
30,Acorelle,Amande de Ble Acorelle for women,yellow floral,130,sweet,127,almond,117,fruity,85,floral,77,nutty,70,10,100,10,10,10,1,30,30,
31,Acorelle,Baies Sauvages Acorelle for women,powdery,130,warm spicy,120,green,108,floral,99,woody,55,rose,55,50,100,16,1,16,1,16,33,
32,Acorelle,Cerise Intense Acorelle for women,floral,130,fruity,78,fresh,61,sweet,55,white floral,53,100,33,100,33,1,33,66,66,33,66,
33,Acorelle,Chypre Essentiel Acorelle for women,warm spicy,130,patchouli,31,floral,21,earthy,13,balsamic,9,25,100,25,100,25,1,1,1,1,1,
35,Acorelle,Coeur De Rose Acorelle for women,powdery,130,rose,52,floral,42,fresh,23,woody,21,,,100,100,1,1,100,100,100,100,
36,Acorelle,Delicious by Sara La Fountain Acorelle for women,sweet,130,vanilla,68,honey,68,almond,51,nutty,46,,,50,100,1,1,1,1,1,50,
37,Acorelle,Divine Orchidee Acorelle for women,floral,130,sweet,86,warm spicy,83,powdery,74,patchouli,62,fruity,59,33,100,33,1,66,66,33,66,
38,Acorelle,Douceur de Rose Acorelle for women,rose,130,fruity,73,floral,63,sweet,63,fresh spicy,59,,,50,100,50,1,1,50,50,50,
39,Acorelle,Eau De Plage Acorelle for women,white floral,130,aromatic,111,green,91,fresh spicy,69,vanilla,65,,,1,1,1,1,1,1,1,1,
40,Acorelle,Exquise Vanille Acorelle for women,vanilla,130,honey,95,sweet,79,citrus,64,powdery,43,,,1,100,1,1,50,50,1,50,
41,Acorelle,Fleur de Vanille Acorelle for women,vanilla,130,patchouli,95,powdery,85,balsamic,64,sweet,59,,,100,50,50,50,1,1,1,1,
42,Acorelle,Fleur Poivrée Acorelle for women,floral,130,vanilla,74,woody,74,fresh spicy,74,powdery,67,warm spicy,63,1,100,1,50,50,50,50,50,
43,Acorelle,Infusion de Neroli Acorelle for women and men,white floral,130,citrus,96,aromatic,50,green,47,narcotic,30,fresh,29,33,100,33,1,33,66,1,66,
44,Acorelle,Jardin des Thes Acorelle for women,citrus,130,aromatic,89,green,80,fresh spicy,74,patchouli,33,,,35,100,14,28,50,50,28,57,
45,Acorelle,Jasmin Troublant Acorelle for women,woody,130,fruity,95,white floral,71,powdery,55,sweet,47,,,1,100,1,1,33,33,1,33,
46,Acorelle,Lotus Bambou Acorelle for women and men,citrus,130,woody,73,floral,51,green,45,aromatic,42,,,10,100,5,10,47,31,10,36,
